Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number_of_characters,extroverted_bin,treatment,Propensity_score
2964227,the world's fastest indian,"['Drama', 'Biopic [feature]', 'Sports', 'Japanese Movies', 'Indie', 'Biographical film', 'Road movie', 'Adventure', 'World cinema']",0.658538087,7.8,-0.342329188,1,0,1,1,"(0.947, 1.0]",1,0.616065411
63310,day of the dead,"['Zombie Film', 'Horror', 'Cult', 'Indie']",-0.553687975,7.1,-0.280436799,4,5,0.444444444,9,"(0.421, 0.474]",0,0.63538392
158982,you've got mail,"['Comedy', 'Romance Film', 'Romantic comedy', 'Workplace Comedy']",0.234258965,6.7,0.316434608,0,1,0,1,,0,0.616762454
517376,the boondock saints,"['Action', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'LGBT', 'Gangster Film', 'Buddy film']",0.294870268,7.7,0.401771024,2,0,1,2,"(0.947, 1.0]",1,0.614935103
25698427,letters to juliet,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Romantic drama']",0.961594602,6.5,-0.15298447,2,1,0.666666667,3,"(0.632, 0.684]",1,0.609192586
3326078,super 8,"['Mystery', 'Action', 'Action/Adventure', 'Drama', 'Thriller', 'Science Fiction']",1.022205905,6.6,-0.017670294,6,5,0.545454545,11,"(0.526, 0.579]",1,0.606866965
16751513,the secret life of bees,"['Coming of age', 'Film adaptation', 'Drama', 'Period piece']",0.840371996,7.2,-0.459490359,5,4,0.555555556,9,"(0.526, 0.579]",1,0.614174934
18149943,courage mountain,"['Drama', 'War film', 'Family Drama', 'Childhood Drama', ""Children's/Family"", 'Family Film', 'Adventure', 'Family-Oriented Adventure']",-0.250631459,5.7,-0.564009681,0,1,0,1,,0,0.633130296
2017211,bolt,"['Comedy', 'Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure']",0.840371996,3.8,-0.567075801,1,3,0.25,4,"(0.211, 0.263]",0,0.615211943
33028800,argo,"['Comedy', 'Drama', 'Thriller']",1.082817209,7,-0.551717683,0,1,0,1,,0,0.611030193
5524740,osmosis jones,"['Comedy', 'Action', 'Action/Adventure', 'Action Comedy', 'Gross-out film', 'Gross out', 'Fantasy', 'Family Film', 'Animation', 'Adventure']",0.416092875,6.3,-0.418121321,3,2,0.6,5,"(0.579, 0.632]",1,0.620805825
2863319,bee movie,"['Comedy', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure']",0.779760693,6.1,0.12019112,3,1,0.75,4,"(0.737, 0.789]",1,0.609581979
3842309,k-pax,"['Science Fiction', 'Mystery', 'Drama']",0.416092875,7.4,0.181934133,1,0,1,1,"(0.947, 1.0]",1,0.615040353
1962913,the three musketeers,"['Costume drama', 'Comedy', 'Romance Film', 'Action', 'Action/Adventure', 'Swashbuckler films', 'Family Film', 'Adventure']",-0.06879755,6.2,-0.567508203,0,1,0,1,,0,0.630196178
23270459,inception,"['Mystery', 'Action', 'Thriller', 'Psychological thriller', 'Science Fiction', 'Adventure']",0.961594602,8.8,9.188968949,3,7,0.3,10,"(0.263, 0.316]",0,0.515926663
25517416,chloe,"['Drama', 'Thriller']",0.900983299,3.4,-0.566321064,3,0,1,3,"(0.947, 1.0]",1,0.614197822
68245,bonnie and clyde,"['Romance Film', 'Action', 'Action/Adventure', 'Drama', 'New Hollywood', 'Biographical film', 'Crime Fiction', 'Road movie', 'Crime Drama', 'Gangster Film', 'Outlaw', 'Heist']",-1.64469143,7.7,-0.102609687,1,2,0.333333333,3,"(0.316, 0.368]",0,0.651279352
431333,my big fat greek wedding,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Ensemble Film', 'Domestic Comedy', 'Indie', 'Comedy of manners']",0.476704178,6.6,-0.01020154,6,2,0.75,8,"(0.737, 0.789]",1,0.615884849
798491,the 6th day,"['Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Action Thrillers', 'Crime Fiction']",0.355481572,5.9,-0.070702382,0,1,0,1,,0,0.618475399
11701,full metal jacket,"['Action', 'Drama', 'Combat Films', 'Anti-war', 'Period piece', 'War film', 'Film adaptation', 'Anti-war film']",-0.432465369,8.3,2.473862943,4,2,0.666666667,6,"(0.632, 0.684]",1,0.607016877
13950959,shutter island,"['Mystery', 'Horror', 'Thriller', 'Psychological thriller', 'Drama', 'Period piece', 'Crime Fiction', 'Crime Thriller', 'Film adaptation']",0.961594602,8.2,4.958705749,2,5,0.285714286,7,"(0.263, 0.316]",0,0.558700084
503573,dazed and confused,"['Comedy', 'Cult', 'Drama', 'Coming of age', 'Ensemble Film', 'Indie', 'Period piece', 'Teen', 'Comedy-drama', 'Stoner film']",-0.06879755,7.6,0.199061166,8,10,0.444444444,18,"(0.421, 0.474]",0,0.62289664
198313,willow,"['Costume drama', 'Comedy', 'Romance Film', 'Action', 'Action/Adventure', 'Sword and sorcery films', 'Drama', 'Sword and sorcery', 'Fantasy Adventure', 'Fantasy', 'Family Film', 'Adventure', 'Stop motion']",-0.371854065,7.2,-0.063980503,6,5,0.545454545,11,"(0.526, 0.579]",1,0.630374075
164387,...and justice for all,"['Comedy', 'Mystery', 'Thriller', 'Drama', 'Satire', 'Suspense', 'Legal drama', 'New Hollywood', 'Crime Fiction', 'Courtroom Drama', 'Comedy-drama']",-0.917355793,7.4,-0.418239249,3,0,1,3,"(0.947, 1.0]",1,0.642561526
28150124,50/50,"['Comedy', 'Biography', 'Comedy-drama', 'Drama']",1.022205905,7.9,-0.567535719,0,1,0,1,,0,0.612192933
26349729,soul surfer,"['Biography', 'Sports', 'Action', 'Drama']",1.022205905,7,-0.363430384,3,1,0.75,4,"(0.737, 0.789]",1,0.610219032
42886,gattaca,"['Romance Film', 'Drama', 'Thriller', 'Science Fiction', 'Dystopia', 'Future noir', 'Film noir']",0.173647662,7.7,0.678857882,3,4,0.428571429,7,"(0.421, 0.474]",0,0.614277938
1343342,ben-hur,"['Romance Film', 'Action', 'History', 'Drama', 'Adventure']",-2.129581855,7.8,-0.536729073,2,1,0.666666667,3,"(0.632, 0.684]",1,0.662922202
168498,starman,"['Romance Film', 'Drama', 'Science Fiction', 'Fantasy', 'Road movie', 'Romantic fantasy', 'Romantic drama']",-0.614299278,7,-0.369212773,2,3,0.4,5,"(0.368, 0.421]",0,0.637203847
5313,"crouching tiger, hidden dragon","['Romance Film', 'Action', 'Chinese Movies', 'Drama', 'Fantasy', 'Period piece', 'Martial Arts Film', 'Adventure']",0.355481572,7.9,0.526133647,2,3,0.4,5,"(0.368, 0.421]",0,0.612727691
255858,johnny english,"['Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Parody', 'Comedy of Errors', 'Family Film', 'Adventure', 'Spy']",0.537315481,6.2,0.103410008,0,2,0,2,,0,0.613783186
1485962,the mask,"['Comedy', 'Romance Film', 'Action', 'Fantasy', 'Crime Fiction']",-0.008186247,6.2,-0.567508203,5,4,0.555555556,9,"(0.526, 0.579]",1,0.629204913
2643692,lord of war,"['Action', 'Action/Adventure', 'Drama', 'Thriller', 'War film', 'Political drama', 'Crime Fiction', 'Crime Thriller']",0.658538087,7.6,0.734413622,3,1,0.75,4,"(0.737, 0.789]",1,0.605649309
3202250,the ten commandments,"['Costume drama', 'Drama', 'Indie', 'Black-and-white', 'Christian film', 'Epic', 'Silent film']",-4.311588766,6.8,-0.557507934,3,5,0.375,8,"(0.368, 0.421]",0,0.696403507
2549266,the other guys,"['Comedy', 'Action', 'Action/Adventure', 'Parody', 'Crime Fiction', 'Absurdism']",0.961594602,8,-0.562885437,1,2,0.333333333,3,"(0.316, 0.368]",0,0.613156831
5527808,the joy luck club,"['Film adaptation', 'Ensemble Film', 'Family Drama', 'Drama']",-0.06879755,7.7,-0.497140743,0,1,0,1,,0,0.629528534
188902,gangs of new york,"['Costume drama', 'Historical drama', 'Drama', 'Period piece', 'Political drama', 'Crime Fiction', 'Epic', 'Gangster Film', 'Historical fiction']",0.476704178,6,-0.567394206,4,2,0.666666667,6,"(0.632, 0.684]",1,0.62123508
33061601,the raid,"['Martial Arts Film', 'Action', 'Crime Fiction', 'Thriller']",1.022205905,6.9,-0.563644105,3,2,0.6,5,"(0.579, 0.632]",1,0.612155331
577152,pay it forward,"['Romance Film', 'Drama', 'Inspirational Drama', 'Childhood Drama', 'Film adaptation', 'Romantic drama']",0.355481572,7.2,-0.08580892,1,2,0.333333333,3,"(0.316, 0.368]",0,0.618620458
2406870,valley girl,"['Comedy', 'Romance Film', 'Romantic comedy', 'Coming of age', 'Teen', 'Comedy of manners']",-0.674910581,6.4,-0.498343606,3,1,0.75,4,"(0.737, 0.789]",1,0.639398606
1138675,alexander,"['Costume drama', 'Romance Film', 'Action', 'History', 'Action/Adventure', 'Drama', 'Period piece', 'War film', 'Biography', 'LGBT', 'Adventure']",0.597926784,7.3,-0.558628247,3,1,0.75,4,"(0.737, 0.789]",1,0.619148316
9264265,forgetting sarah marshall,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Music']",0.840371996,7.1,0.602236323,3,2,0.6,5,"(0.579, 0.632]",1,0.603886725
7527753,the four feathers,"['Action', 'Action/Adventure', 'Drama', 'Period piece', 'War film', 'Film adaptation', 'Adventure']",0.476704178,3.9,-0.567472824,2,4,0.333333333,6,"(0.316, 0.368]",0,0.621235833
31153,the princess bride,"['Comedy', 'Romance Film', 'Action', 'Fantasy', 'Fairy tale', ""Children's/Family"", 'Family Film', 'Adventure', 'Adventure Comedy']",-0.432465369,8,1.172326349,3,5,0.375,8,"(0.368, 0.421]",0,0.619578326
436955,benny & joon,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",-0.06879755,7.1,-0.327890906,3,2,0.6,5,"(0.579, 0.632]",1,0.627920671
1412632,head-on,"['Romantic drama', 'Romance Film', 'World cinema', 'Drama']",0.597926784,7.9,-0.344585538,1,2,0.333333333,3,"(0.316, 0.368]",0,0.617092123
1571097,eragon,"['Costume drama', 'Action', 'Sword and sorcery', 'Drama', 'Coming of age', 'Fantasy Adventure', 'Fantasy', 'Film adaptation', 'Family Film', 'Adventure']",0.71914939,5.1,-0.059605385,4,5,0.444444444,9,"(0.421, 0.474]",0,0.612331631
2342941,aquamarine,"['Comedy', 'Romance Film', 'Coming of age', ""Children's"", 'Fantasy', 'Fantasy Comedy', 'Teen', 'Family Film']",0.71914939,5.4,-0.393442984,2,0,1,2,"(0.947, 1.0]",1,0.615551794
2983487,ultraviolet,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Dystopia', 'Martial Arts Film']",0.71914939,4.9,-0.566855669,1,0,1,1,"(0.947, 1.0]",1,0.617220547
537024,eternal sunshine of the spotless mind,"['Romance Film', 'Romantic comedy', 'Drama', 'Science Fiction', 'Romantic fantasy', 'Comedy-drama']",0.597926784,8.3,3.565295614,1,5,0.166666667,6,"(0.158, 0.211]",0,0.57886179
23011287,following,"['Mystery', 'Cult', 'Thriller', 'Psychological thriller', 'Drama', 'Neo-noir', 'Suspense', 'Indie', 'Black-and-white', 'Crime Fiction', 'Crime Thriller']",0.294870268,7.5,-0.177879008,2,0,1,2,"(0.947, 1.0]",1,0.620505647
747689,hair,"['Comedy', 'Musical', 'Cult', 'Drama', 'Anti-war', 'Period piece', 'War film', 'LGBT']",-0.917355793,7.5,-0.411061383,1,5,0.166666667,6,"(0.158, 0.211]",0,0.642494431
2809621,the prestige,"['Mystery', 'Thriller', 'Psychological thriller', 'Drama', 'Science Fiction', 'Steampunk', 'Fantasy', 'Period piece', 'Film adaptation']",0.71914939,8.5,4.952856535,3,8,0.272727273,11,"(0.263, 0.316]",0,0.562946897
4205606,about a boy,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Coming of age', 'Slice of life story', 'Comedy-drama']",0.476704178,7.1,0.176973308,1,3,0.25,4,"(0.211, 0.263]",0,0.61408119
905906,empire records,"['Comedy', 'Cult', 'Drama', 'Coming of age', 'Ensemble Film', 'Indie', 'Teen', 'Comedy-drama', 'Workplace Comedy']",0.052425056,6.7,-0.331385497,4,3,0.571428571,7,"(0.526, 0.579]",1,0.625965389
16368206,paul blart: mall cop,"['Comedy', 'Action', 'Action/Adventure', 'Action Comedy', 'Slapstick', 'Crime Fiction', 'Family Film']",0.900983299,5.3,-0.114614727,2,1,0.666666667,3,"(0.632, 0.684]",1,0.609832724
565318,lost in space,"['Adventure', 'Science Fiction', 'Action', 'Time travel']",0.234258965,7.2,-0.533887015,2,0,1,2,"(0.947, 1.0]",1,0.624908358
871056,white chicks,"['Comedy', 'Action', 'Action/Adventure', 'Slapstick', 'Comedy of Errors', 'LGBT', 'Buddy film']",0.597926784,5.8,0.054234156,4,1,0.8,5,"(0.789, 0.842]",1,0.613249728
2094975,arizona dream,"['Comedy', 'Adventure', 'Romance Film', 'Drama', 'Fantasy', 'Indie', 'Comedy-drama', 'Romantic drama']",-0.06879755,7.2,-0.390302176,3,2,0.6,5,"(0.579, 0.632]",1,0.628513906
1488066,lolita,"['Comedy', 'Romance Film', 'Drama', 'Satire', 'Black-and-white', 'Film adaptation', 'Comedy-drama', 'Romantic drama', 'Black comedy']",-1.947747946,7.5,-0.14791751,5,3,0.625,8,"(0.579, 0.632]",1,0.656507082
450634,pleasantville,"['Comedy', 'Drama', 'Dystopia', 'Fantasy', 'Period piece', 'Family Drama', 'Family Film']",0.234258965,5.9,-0.567343104,3,5,0.375,8,"(0.368, 0.421]",0,0.625227452
113013,stand and deliver,"['Comedy', 'Coming of age', 'Biographical film', 'Drama']",-0.371854065,6.3,-0.567402068,4,3,0.571428571,7,"(0.526, 0.579]",1,0.635134913
432364,bully,"['Drama', 'Indie', 'Teen', 'Crime Fiction', 'LGBT', 'Crime Thriller', 'Film adaptation']",0.416092875,6.9,-0.410428504,2,1,0.666666667,3,"(0.632, 0.684]",1,0.620732122
1191380,wilde,"['Romance Film', 'History', 'Gay', 'Drama', 'Biopic [feature]', 'Japanese Movies', 'Period piece', 'Biography', 'Gay Interest', 'Biographical film', 'LGBT', 'Film adaptation', 'Gay Themed']",0.173647662,6.9,-0.497274395,1,0,1,1,"(0.947, 1.0]",1,0.625555327
3825963,dreamgirls,"['Roadshow theatrical release', 'Musical', 'Drama', 'Period piece', 'Music', 'Musical Drama']",0.71914939,7.3,-0.567122972,3,1,0.75,4,"(0.737, 0.789]",1,0.617223117
15287430,m,"['Drama', 'Mystery', 'Thriller', 'Romance Film']",0.779760693,8.3,0.081337873,1,0,1,1,"(0.947, 1.0]",1,0.609958231
538455,dawn of the dead,"['Doomsday film', 'Horror', 'Cult', 'Thriller', 'Drama', 'Action', 'Science Fiction', 'Zombie Film']",0.597926784,7.8,-0.070879273,4,5,0.444444444,9,"(0.421, 0.474]",0,0.614456666
142417,apollo 13,"['Adventure', 'History', 'Drama']",0.052425056,7.7,0.645319244,2,1,0.666666667,3,"(0.632, 0.684]",1,0.616613217
142447,as good as it gets,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Slice of life story', 'LGBT', 'Comedy-drama']",0.173647662,7.7,0.661176589,2,1,0.666666667,3,"(0.632, 0.684]",1,0.614448422
5095233,john tucker must die,"['Comedy', 'Romance Film', 'Romantic comedy', 'Teen']",0.71914939,5.7,-0.225741931,3,2,0.6,5,"(0.579, 0.632]",1,0.613935413
1179416,first knight,"['Costume drama', 'Romance Film', 'Drama', 'Costume Adventure', 'Fantasy', 'Period piece', 'Adventure', 'Romantic drama']",0.052425056,6,-0.264323944,2,1,0.666666667,3,"(0.632, 0.684]",1,0.62532617
2187884,gone in 60 seconds,"['Action', 'Action/Adventure', 'Thriller', 'Crime Fiction', 'Crime Thriller', 'Heist']",-1.220412309,6.4,-0.529562999,1,0,1,1,"(0.947, 1.0]",1,0.648461974
367085,atlantis: the lost empire,"['Science Fiction', 'Fantasy Adventure', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure']",0.416092875,6.9,-0.056531403,3,7,0.3,10,"(0.263, 0.316]",0,0.617335556
1009041,fight club,"['Action', 'Existentialism', 'Cult', 'Action/Adventure', 'Thriller', 'Psychological thriller', 'Satire', 'Drama', 'Airplanes and airports', 'Black comedy']",0.294870268,8.8,8.275556006,4,3,0.571428571,7,"(0.526, 0.579]",1,0.536849031
1129847,daredevil,"['Superhero movie', 'Action', 'Thriller', 'Fantasy', 'Crime Fiction']",0.537315481,5.6,-0.567264485,2,1,0.666666667,3,"(0.632, 0.684]",1,0.620233026
142430,fargo,"['Comedy', 'Neo-noir', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'Black comedy']",0.113036359,6.6,-0.566910702,3,2,0.6,5,"(0.579, 0.632]",1,0.627213434
204839,lost highway,"['Mystery', 'Horror', 'Neo-noir', 'Thriller', 'Psychological thriller', 'Drama', 'Indie', 'Crime Thriller', 'Surrealism']",0.173647662,7.6,0.022138167,2,3,0.4,5,"(0.368, 0.421]",0,0.620590909
73412,north by northwest,"['Mystery', 'Romance Film', 'Action/Adventure', 'Thriller', 'Drama', 'Action', 'Airplanes and airports', 'Suspense', 'Chase Movie', 'Adventure', 'Spy']",-2.129581855,8.3,0.768868166,3,2,0.6,5,"(0.579, 0.632]",1,0.650948199
213413,in the mood for love,"['Romance Film', 'Chinese Movies', 'Drama', 'Romantic drama', 'World cinema']",0.355481572,8.1,0.067359509,0,1,0,1,,0,0.617148703
695780,casino,"['Drama', 'Period piece', 'Biography', 'Crime Fiction', 'Film adaptation', 'Gangster Film']",0.052425056,6.3,-0.567347035,2,7,0.222222222,9,"(0.211, 0.263]",0,0.628211025
144415,the santa clause,"['Comedy', 'Fantasy', 'Fantasy Comedy', 'Family Film', 'Holiday Film', 'Christmas movie']",-0.008186247,6.5,-0.069251871,4,1,0.8,5,"(0.789, 0.842]",1,0.624461752
30607472,breathless,"['World cinema', 'Crime Fiction', 'Drama']",0.840371996,8.3,0.768868166,1,0,1,1,"(0.947, 1.0]",1,0.602263414
32807542,countdown,"['Adventure', 'Action', 'Thriller']",1.022205905,5.9,-0.557669101,1,0,1,1,"(0.947, 1.0]",1,0.612097597
96893,blow,"['Drama', 'Period piece', 'Biography', 'Biographical film', 'Crime Fiction', 'Film adaptation']",0.416092875,7.5,0.497532248,6,2,0.75,8,"(0.737, 0.789]",1,0.611994886
129368,rain man,"['Melodrama', 'Family Drama', 'Drama', 'Road movie']",-0.371854065,8,1.538633375,1,2,0.333333333,3,"(0.316, 0.368]",0,0.61505235
1345521,high plains drifter,"['Action', 'Action/Adventure', 'Thriller', 'Western', 'Revisionist Western']",-1.281023612,7.4,-0.323146281,2,0,1,2,"(0.947, 1.0]",1,0.647515485
2444093,æon flux,"['Action', 'Thriller', 'Dystopia', 'Science Fiction', 'Adventure']",0.658538087,7.8,-0.540628549,0,1,0,1,,0,0.617972456
482383,the king of comedy,"['Comedy', 'Black comedy', 'Documentary', 'Drama']",-0.674910581,7.8,-0.118274416,2,0,1,2,"(0.947, 1.0]",1,0.635824602
89793,out of africa,"['Adventure', 'Romance Film', 'British Empire Film', 'Drama', 'Biopic [feature]', 'Period piece', 'Biography', 'Biographical film', 'Film adaptation', 'Romantic drama']",-0.553687975,7.1,-0.235305867,2,1,0.666666667,3,"(0.632, 0.684]",1,0.634958303
339526,breathless,"['Romance Film', 'Neo-noir', 'Drama', 'Black-and-white', 'Crime Fiction', 'Art film', 'World cinema']",-2.068970552,8.3,0.768868166,1,0,1,1,"(0.947, 1.0]",1,0.649981664
24366494,paranormal activity,"['Horror', 'Suspense', 'Haunted House Film', 'Indie', 'Supernatural']",0.900983299,6.3,0.422813256,2,0,1,2,"(0.947, 1.0]",1,0.604616292
291610,drugstore cowboy,"['Addiction Drama', 'Drama', 'Indie', 'Period piece', 'Crime Fiction', 'Road movie', 'Crime Drama']",-0.311242762,7.3,-0.412500101,1,0,1,1,"(0.947, 1.0]",1,0.632685397
564986,the princess diaries,"['Comedy', 'Romance Film', 'Drama', 'Teen', 'Family Film', 'Comedy of manners', 'Comedy-drama']",0.537315481,6.4,0.055672874,5,4,0.555555556,9,"(0.526, 0.579]",1,0.614243624
2991187,untamed heart,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Romantic drama', 'Medical fiction']",-0.06879755,6.8,-0.508941375,0,1,0,1,,0,0.629640532
176762,whale rider,"['Drama', 'Coming of age', 'Indie', 'Family Drama', 'Childhood Drama', 'Family Film', 'Feminist Film', 'World cinema']",0.476704178,7.5,-0.396057048,2,1,0.666666667,3,"(0.632, 0.684]",1,0.619592951
22791862,ramona and beezus,"['Comedy', ""Children's"", 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure']",0.961594602,6.5,-0.489868535,1,0,1,1,"(0.947, 1.0]",1,0.612451748
142421,babe,"['Comedy', 'Drama', 'Fantasy', 'Comedy-drama', 'Family Film', 'Adventure']",0.052425056,7.2,-0.566356442,4,3,0.571428571,7,"(0.526, 0.579]",1,0.628201609
2191058,les visiteurs,"['Comedy', 'World cinema', 'Fantasy']",-0.06879755,6.3,-0.561482097,3,1,0.75,4,"(0.737, 0.789]",1,0.630139022
33270,when harry met sally...,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",-0.311242762,7.7,0.354285469,3,1,0.75,4,"(0.737, 0.789]",1,0.625403726
21843425,sucker punch,"['Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Psychological thriller', 'Fantasy', 'Period piece']",1.022205905,3.6,-0.566906771,1,6,0.142857143,7,"(0.105, 0.158]",0,0.612186856
380517,maverick,"['Costume drama', 'Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Western', 'Drama', 'Comedy Western', 'Adventure', 'Buddy film']",-0.008186247,6.3,-0.561497821,1,0,1,1,"(0.947, 1.0]",1,0.629147843
146908,scarlet street,"['Mystery', 'Romance Film', 'Thriller', 'Drama', 'Black-and-white', 'Film noir', 'Crime Fiction', 'Crime Drama']",-2.978140098,7.7,-0.495434722,3,1,0.75,4,"(0.737, 0.789]",1,0.675721646
18436536,2012,"['Doomsday film', 'Natural disaster', 'Apocalyptic and post-apocalyptic fiction', 'Action/Adventure', 'Thriller', 'Drama', 'Action', 'Science Fiction', 'Dystopia', 'Adventure', 'Disaster']",0.900983299,5.8,0.970441986,4,6,0.4,10,"(0.368, 0.421]",0,0.599276244
5989305,breathless,"['Romance Film', 'Drama', 'Suspense', 'Romantic drama', 'Crime Fiction', 'Crime Thriller', 'Remake']",-0.674910581,8.3,0.768868166,1,0,1,1,"(0.947, 1.0]",1,0.627424329
206845,antz,"['Comedy', 'Fantasy', 'Fantasy Comedy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure']",0.234258965,6.5,0.067284822,4,6,0.4,10,"(0.368, 0.421]",0,0.619156285
28413162,the tourist,"['Romance Film', 'Action', 'Action/Adventure', 'Drama', 'Thriller']",0.961594602,5.6,-0.567394206,2,1,0.666666667,3,"(0.632, 0.684]",1,0.613200354
1278961,the new world,"['Costume drama', 'Romance Film', 'History', 'Drama', 'Period piece', 'Biography', 'Adventure', 'Romantic drama']",0.658538087,7.6,-0.532322507,2,1,0.666666667,3,"(0.632, 0.684]",1,0.617892649
680398,beverly hills cop,"['Comedy', 'Action', 'Action/Adventure', 'Drama', 'Thriller', 'Crime Fiction', 'Buddy film']",-0.614299278,7.4,0.200366233,1,0,1,1,"(0.947, 1.0]",1,0.631828289
473086,king kong,"['Monster movie', 'Romance Film', 'Action/Adventure', 'Thriller', 'Drama', 'Action', 'Adventure', 'Remake', 'World cinema']",0.658538087,7.9,-0.216590741,5,4,0.555555556,9,"(0.526, 0.579]",1,0.614854328
657446,liar liar,"['Comedy', 'Domestic Comedy', 'Fantasy', 'Slapstick', 'Fantasy Comedy']",0.173647662,6.9,0.715116719,3,2,0.6,5,"(0.579, 0.632]",1,0.613928242
6641931,i am legend,"['Doomsday film', 'Horror', 'Action/Adventure', 'Thriller', 'Apocalyptic and post-apocalyptic fiction', 'Plague', 'Drama', 'Science Fiction', 'Zombie Film', 'Dystopia', 'Albino bias', 'Film adaptation', 'Disaster']",0.779760693,6.7,-0.484978466,0,1,0,1,,0,0.615427338
1774803,bridget jones's diary,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Comedy of manners', 'Film adaptation']",0.416092875,6.8,0.440643925,7,2,0.777777778,9,"(0.737, 0.789]",1,0.612544503
471544,blade,"['Superhero movie', 'Horror', 'Action/Adventure', 'Thriller', 'Action', 'Fantasy', 'Archives and records']",0.234258965,5.4,-0.566478301,1,3,0.25,4,"(0.211, 0.263]",0,0.625219205
543433,a league of their own,"['Comedy', 'Drama', 'Ensemble Film', 'Sports', 'Americana', 'Comedy-drama', 'Feminist Film']",-0.129408853,7.3,-0.103769309,8,7,0.533333333,15,"(0.526, 0.579]",1,0.626782155
1424754,cinderella man,"['Romance Film', 'Drama', 'Boxing', 'Sports', 'Period piece', 'Biography', 'Biographical film', 'Romantic drama']",0.658538087,8,0.198880344,3,0,1,3,"(0.947, 1.0]",1,0.610842554
3444797,conan the barbarian,"['Costume drama', 'Action', 'Action/Adventure', 'Thriller', 'Sword and sorcery', 'Sword and sorcery films', 'Fantasy Adventure', 'Fantasy', 'Adventure']",-0.735521884,6.9,0.056966148,7,4,0.636363636,11,"(0.632, 0.684]",1,0.635157315
302970,edward scissorhands,"['Comedy', 'Romance Film', 'Drama', 'Fantasy', 'Fantasy Comedy', 'Teen', 'Romantic fantasy', 'Comedy-drama']",-0.250631459,7.9,1.448611299,4,3,0.571428571,7,"(0.526, 0.579]",1,0.613906115
2166828,nine queens,"['Mystery', 'Thriller', 'Drama', 'Caper story', 'Indie', 'Crime Fiction', 'Crime Thriller', 'World cinema']",0.355481572,7.9,-0.348249158,2,1,0.666666667,3,"(0.632, 0.684]",1,0.621137106
19625929,falling down,"['Comedy', 'Action', 'Drama', 'Thriller', 'Psychological thriller', 'Crime Fiction', 'Crime Thriller', 'Crime Drama', 'Black comedy']",-0.06879755,7.6,0.223570474,1,2,0.333333333,3,"(0.316, 0.368]",0,0.622662312
194249,shanghai knights,"['Costume drama', 'Comedy', 'Chinese Movies', 'Action', 'Action/Adventure', 'Thriller', 'Action Comedy', 'Western', 'Martial Arts Film', 'Adventure', 'Buddy film']",0.537315481,6.2,-0.131156052,1,2,0.333333333,3,"(0.316, 0.368]",0,0.616043669
3182015,flawless,"['Comedy', 'Drama', 'Indie', 'LGBT']",0.294870268,6.4,-0.49031666,0,1,0,1,,0,0.623495213
451062,the dead zone,"['Political thriller', 'Horror', 'Thriller', 'Psychological thriller', 'Science Fiction', 'Indie', 'Supernatural', 'Crime Thriller']",-0.674910581,7.2,-0.27154505,2,1,0.666666667,3,"(0.632, 0.684]",1,0.637267721
1523484,sahara,"['Romance Film', 'Action/Adventure', 'Drama', 'Indie', 'Period piece', 'Adventure', 'Romantic drama']",-0.614299278,4.4,-0.567492479,2,1,0.666666667,3,"(0.632, 0.684]",1,0.639067225
518928,secret window,"['Mystery', 'Horror', 'Thriller', 'Psychological thriller']",0.597926784,6.5,0.242682623,1,2,0.333333333,3,"(0.316, 0.368]",0,0.611429187
25129766,dark shadows,"['Mystery', 'Horror', 'Thriller', 'Drama', 'Comedy-drama']",1.082817209,5.5,-0.566863531,1,4,0.2,5,"(0.158, 0.211]",0,0.611176682
16881835,let the right one in,"['Romance Film', 'Horror', 'Drama', 'Creature Film', 'Fantasy', 'World cinema']",0.840371996,7.8,0.312790642,3,1,0.75,4,"(0.737, 0.789]",1,0.606701025
443556,monster,"['Drama', 'Indie', 'Period piece', 'Biography', 'Biographical film', 'Crime Fiction', 'LGBT']",0.537315481,5.7,-0.567040423,1,2,0.333333333,3,"(0.316, 0.368]",0,0.620230878
